"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-09-24",,,"82","H,,S","93",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-09-25",,,"78","H,,S","83",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-09-26",,,"78","H,,S","82",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-09-27",,,"78","H,,S","81",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-09-28",,,"78","H,,S","86",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-09-29",,,"84","H,,S","95",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-09-30",,,"76","H,,S",,,"72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-01",,,"80","H,,S","90",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-02",,,"81","H,,S","94",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-03",,,"84","H,,S","97",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-04",,,"86","H,,S","96",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-05",,,"84","H,,S","95",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-06",,,"77","H,,S","78",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-07",,,"74","H,,S","76",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-08",,,"72","H,,S","74",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-09",,,"71","H,,S","74",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-10",,,"77","H,,S","83",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-11",,,"82","H,,S","91",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-12",,,"79","H,,S","83",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-13",,,"79","H,,S","86",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-14",,,"82","H,,S","95",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-15",,,"76","H,,S","85",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-16",,,"79","H,,S","86",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-17",,,"82","H,,S","92",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-18",,,"81","H,,S","90",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-19",,,"79","H,,S","89",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-20",,,"79","H,,S",,,"70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-21",,,"81","H,,S","93",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-22",,,"79","H,,S","90",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-23",,,"78","H,,S","81",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-24",,,"80","H,,S","88",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-25",,,"79","H,,S","93",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-26",,,"82","H,,S","93",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-27",,,"78","H,,S","87",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-28",,,"76","H,,S","94",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-29",,,"78","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-30",,,"77","H,,S","91",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-10-31",,,"76","H,,S",,,"63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-01",,,"76","H,,S","90",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-02",,,"75","H,,S",,,"67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-03",,,"74","H,,S",,,"69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-08",,,"75","H,,S","89",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-09",,,"75","H,,S","87",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-10",,,"75","H,,S","87",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-11",,,"75","H,,S","87",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-12",,,"71","H,,S","83",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-13",,,"74","H,,S","85",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-14",,,"76","H,,S","89",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-15",,,"74","H,,S","88",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-16",,,"74","H,,S","90",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-17",,,"75","H,,S","88",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-18",,,"74","H,,S","87",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-19",,,"72","H,,S",,,"63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-20",,,"71","H,,S",,,"64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-21",,,"72","H,,S",,,"63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-22",,,"71","H,,S","80",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-23",,,"69","H,,S","82",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-24",,,"71","H,,S","84",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-25",,,"72","H,,S","86",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-26",,,"72","H,,S","83",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-28",,,"68","H,,S","84",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-11-29",,,"68","H,,S","85",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-01",,,"71","H,,S","82",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-02",,,"67","H,,S","84",",,S","54",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-03",,,"66","H,,S","84",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-04",,,"69","H,,S","86",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-05",,,"70","H,,S",,,"58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-06",,,"69","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-07",,,"69","H,,S","77",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-08",,,"69","H,,S","77",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-10",,,"71","H,,S","78",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-11",,,"70","H,,S","74",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-12",,,"70","H,,S","81",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-13",,,"72","H,,S","83",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-15",,,"66","H,,S","81",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-16",,,"69","H,,S","82",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-17",,,"70","H,,S","82",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-19",,,"66","H,,S","81",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-20",,,"65","H,,S",,,"50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-21",,,"66","H,,S","81",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-22",,,"67","H,,S","80",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-23",,,"61","H,,S","80",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-24",,,"61","H,,S","79",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-25",,,"62","H,,S","79",",,S","47",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-26",,,"62","H,,S","79",",,S","47",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-27",,,"62","H,,S","79",",,S","48",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-28",,,"62","H,,S","78",",,S","48",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-29",,,"62","H,,S","78",",,S","47",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-30",,,"56","H,,S","78",",,S","46",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2010-12-31",,,"63","H,,S","79",",,S","46",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-01",,,"66","H,,S","79",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-02",,,"62","H,,S","74",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-03",,,"67","H,,S","77",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-04",,,"64","H,,S","78",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-05",,,"65","H,,S",,,"51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-06",,,"66","H,,S",,,"53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-07",,,"68","H,,S","82",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-08",,,"70","H,,S","81",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-09",,,"62","H,,S","72",",,S","54",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-10",,,"65","H,,S","76",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-12",,,"64","H,,S","81",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-13",,,"67","H,,S","80",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-14",,,"60","H,,S","78",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-15",,,"67","H,,S","81",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-16",,,"65","H,,S","76",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-17",,,"60","H,,S","68",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-18",,,"58","H,,S","66",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-19",,,"62","H,,S",,,"53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-21",,,"60","H,,S","76",",,S","47",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-22",,,"60","H,,S","76",",,S","48",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-23",,,"61","H,,S","75",",,S","47",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-24",,,"63","H,,S","78",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-25",,,"63","H,,S","79",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-26",,,"60","H,,S","80",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-27",,,"65","H,,S","81",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-28",,,"63","H,,S","81",",,S","54",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-30",,,"69","H,,S","82",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-01-31",,,"67","H,,S","81",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-02",,,"65","H,,S","80",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-03",,,"65","H,,S","82",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-04",,,"67","H,,S","83",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-05",,,"67","H,,S","83",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-06",,,"68","H,,S","83",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-07",,,"66","H,,S","82",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-08",,,"68","H,,S","83",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-09",,,"70","H,,S","82",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-10",,,"70","H,,S","84",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-11",,,"70","H,,S","85",",,S","56",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-12",,,"71","H,,S","86",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-13",,,"71","H,,S","87",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-15",,,"71","H,,S","83",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-16",,,"72","H,,S","87",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-17",,,"74","H,,S","86",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-18",,,"70","H,,S","86",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-19",,,"73","H,,S","85",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-20",,,"70","H,,S","85",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-21",,,"68","H,,S","82",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-24",,,"71","H,,S","88",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-25",,,"72","H,,S","89",",,S","46",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-26",,,"74","H,,S","91",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-27",,,"75","H,,S","90",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-02-28",,,"75","H,,S","93",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-01",,,"75","H,,S","92",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-02",,,"71","H,,S","90",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-03",,,"75","H,,S","92",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-04",,,"79","H,,S","93",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-05",,,"74","H,,S","93",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-06",,,"80","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-07",,,"80","H,,S","90",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-08",,,"77","H,,S","91",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-09",,,"76","H,,S","92",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-10",,,"79","H,,S","90",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-11",,,"76","H,,S","90",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-12",,,"78","H,,S","91",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-13",,,"78","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-14",,,"74","H,,S","90",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-15",,,"80","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-16",,,"70","H,,S","83",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-17",,,"69","H,,S",,,"61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-18",,,"72","H,,S","82",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-19",,,"67","H,,S","79",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-21",,,"75","H,,S","94",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-22",,,"80","H,,S",,,"70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-23",,,"81","H,,S","96",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-24",,,"81","H,,S","94",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-25",,,"75","H,,S","91",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-26",,,"74","H,,S","90",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-27",,,"78","H,,S","89",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-28",,,"78","H,,S","93",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-29",,,"69","H,,S","77",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-30",,,"68","H,,S","81",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-03-31",,,"69","H,,S","73",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-01",,,"71","H,,S","84",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-02",,,"73","H,,S",,,"64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-03",,,"76","H,,S",,,"62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-04",,,"79","H,,S",,,"66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-05",,,"80","H,,S","95",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-08",,,"80","H,,S","95",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-09",,,"80","H,,S","96",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-10",,,"82","H,,S","92",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-11",,,"81","H,,S","97",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-12",,,"82","H,,S","97",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-13",,,"81","H,,S","98",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-14",,,"83","H,,S","95",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-15",,,"81","H,,S",,,"67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-16",,,"85","H,,S","97",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-17",,,"82","H,,S","97",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-18",,,"86","H,,S","99",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-19",,,"77","H,,S","86",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-20",,,"78","H,,S","91",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-21",,,"82","H,,S","94",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-22",,,"85","H,,S",,,"73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-23",,,"76","H,,S","79",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-24",,,"76","H,,S","86",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-25",,,"78","H,,S",,,"70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-26",,,"83","H,,S",,,"69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-27",,,"87","H,,S","94",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-28",,,"73","H,,S",,,"69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-29",,,"81","H,,S",,,"68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-04-30",,,"82","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-01",,,"78","H,,S","95",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-02",,,"78","H,,S","88",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-03",,,"79","H,,S","85",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-04",,,"71","H,,S","83",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-05",,,"80","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-09",,,"80","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-10",,,"85","H,,S",,,"72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-11",,,"86","H,,S","98",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-12",,,"83","H,,S","90",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-13",,,"87","H,,S","98",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-14",,,"82","H,,S",,,"73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-18",,,"84","H,,S","95",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-19",,,"84","H,,S","92",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-20",,,"77","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-21",,,"77","H,,S","80",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-22",,,"77","H,,S","85",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-23",,,"79","H,,S","93",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-25",,,"89","H,,S","94",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-26",,,"87","H,,S","95",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-27",,,"88","H,,S","96",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-28",,,"82","H,,S","93",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-29",,,"84","H,,S","94",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-30",,,"81","H,,S",,,"76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-05-31",,,"79","H,,S","90",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-06-01",,,"76","H,,S","78",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-06-02",,,"82","H,,S","91",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2011-06-03",,,"83","H,,S",,,"75",",,S"
